"Data-base,""Código Município"",""Município"",""Código Estado"",""Estado"",""Sigla Região"",""Região"",""Valor Pagador PF "",""Quantidade de Transações Pagador PF"",""Valor Pagador PJ"",""Quantidade de Transações Pagador PJ"",""Valor Recebedor PF"",""Quantidade de Transações Recebedor PF"",""Valor Recebedor PJ"",""Quantidade de Transações Recebedor PJ"",""Quantidade Pagador Pessoa PF"",""Quantidade Pagador Pessoa PJ"",""Quantidade Recebedor Pessoa PF"",""Quantidade Recebedor Pessoa PJ"""
"202404,2604700,""CORRENTES"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",28058595.75,176904,4144987.24,3307,30024523,122556,4235566.26,11245,6443,102,6234,96"
"202505,3515129,""EMILIANÓPOLIS"",35,""SÃO PAULO"",""SE"",""SUDESTE"",5071895.93,20312,521605.05,999,5187627.08,10820,767851.86,3358,1514,83,1345,82"
"202207,4117503,""PAIÇANDU"",41,""PARANÁ"",""SU"",""SUL"",63024111.76,248957,42063884.84,32534,71544994.17,206272,40544539.34,52892,17914,1439,18686,1413"
"202201,3517505,""GUAPIAÇU"",35,""SÃO PAULO"",""SE"",""SUDESTE"",23421273.07,68303,15024327.32,7491,24038506.46,57415,39623928.59,13507,6583,581,6769,559"
"202011,2604700,""CORRENTES"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",123809.71,434,72048.88,33,150923.51,446,6707.4,25,150,6,166,6"
"202407,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",21898279.64,189188,3402280.98,2941,21584431.27,127590,3598485.19,14793,5929,114,5819,101"
"202201,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",10644647.69,41271,2177557.01,966,9593690.89,35540,2046491.81,1308,3539,69,3360,58"
"202204,2210607,""SÃO RAIMUNDO NONATO"",22,""PIAUÍ"",""NE"",""NORDESTE"",39713034.46,175309,16180222,11487,39674234.53,150680,15780693.29,28668,11117,637,12393,628"
"202112,2602308,""BONITO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",20102556.49,83884,6747141.65,4457,22563559.41,80283,5762595.41,7434,6845,259,7974,253"
"202306,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",14561769.37,55453,7810694.35,4412,13783720.32,35557,7106916.41,12183,3335,215,3293,190"
"202502,2702801,""FLEXEIRAS"",27,""ALAGOAS"",""NE"",""NORDESTE"",24576167.77,205713,2415396.78,3594,23760346.66,132902,2069759.63,15851,6141,127,6102,108"
"202208,3301900,""ITABORAÍ"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",384972816.48,2176949,264517426.22,114941,419237708.98,1891656,243752188.77,249653,118203,5468,119526,5119"
"202210,4314704,""PLANALTO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",8265358.12,32017,7558754.17,3472,8191769.75,19791,7912740.83,10644,3023,316,2766,363"
"202302,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",6816868.65,17696,8996138.82,2338,5673456.62,9554,8481261.95,5965,1947,231,1627,238"
"202104,1301605,""FONTE BOA"",13,""AMAZONAS"",""NO"",""NORTE"",1049313,4985,438888.23,119,890084.89,4553,112527.34,107,678,22,839,17"
"202407,3159704,""SANTA ROSA DA SERRA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",16021981.63,54510,4059286.6,2171,19628714.93,28914,3528994.56,6224,1862,87,1792,91"
"202310,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",32715835.21,174740,12810220.12,3978,29279168.97,121180,10598434.19,8870,7766,142,7260,133"
"202503,2313401,""TIANGUÁ"",23,""CEARÁ"",""NE"",""NORDESTE"",228615987.46,1413067,126457910.95,105044,225459466.34,972536,136317260.16,337872,42072,2669,40783,2457"
"202306,3127404,""GONÇALVES"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",9337236.89,29312,5618167.13,4790,10506838.78,21969,5611742.73,9222,2046,279,2060,258"
"202406,3520301,""IGUAPE"",35,""SÃO PAULO"",""SE"",""SUDESTE"",71168098.37,513015,22918370.19,28768,71751666.74,314260,17469033.48,70361,17062,894,17043,882"
"202502,3104908,""BAEPENDI"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",46265606.24,174910,37688820.86,21662,48281619.02,109190,33573824.35,48639,9162,1045,9156,967"
"202112,5100607,""ALTO TAQUARI"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",15844181.69,48696,5240159.76,4416,14863387.13,34851,6301779.94,10228,3719,291,3782,293"
"202310,2309805,""PACOTI"",23,""CEARÁ"",""NE"",""NORDESTE"",20368806.03,153947,1764722.79,3721,21012854.93,117448,1834912.29,11571,5914,148,5800,134"
"202310,3127404,""GONÇALVES"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",9756643.11,33659,6083986.87,5123,11314119.74,24294,5742304.09,8872,2131,298,2146,272"
"202210,4106803,""CRUZ MACHADO"",41,""PARANÁ"",""SU"",""SUL"",13239340.81,45795,4041969.82,3728,13030053.3,31826,6585802.47,8254,4305,284,4172,292"
"202112,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",4090186.99,9155,4687510.46,1231,3990730.93,5973,3916069.62,2388,1306,148,1097,162"
"202504,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",10594240.3,57589,15779708.28,7982,10411985.44,27847,11000487.86,16039,1890,174,1872,176"
"202304,4307203,""ERVAL GRANDE"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",5746593.26,17770,2839650.1,1797,5337109.52,10763,2725271.83,3603,1615,149,1492,156"
"202303,2302008,""BARRO"",23,""CEARÁ"",""NE"",""NORDESTE"",20385730.76,128262,3146024.17,4761,19791152.54,105786,2314671.86,14123,7308,171,7384,165"
"202411,4306700,""DONA FRANCISCA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",7759396.1,57250,1296427,1986,6454310.66,25887,1654034.8,6842,1733,89,1612,88"
"202208,3518206,""GUARARAPES"",35,""SÃO PAULO"",""SE"",""SUDESTE"",52860042.02,173674,62948371.9,18418,54957014.97,132851,66165845.83,35971,13139,955,13110,961"
"202104,2914000,""IPIRÁ"",29,""BAHIA"",""NE"",""NORDESTE"",15607303.92,37150,5433902.66,2714,14514587.65,40229,4547636.47,2690,5880,368,7142,349"
"202403,2709400,""VIÇOSA"",27,""ALAGOAS"",""NE"",""NORDESTE"",48394782.19,384367,7139733.61,9492,46644322.57,242202,7805489.89,37002,12342,379,12555,355"
"202110,2302008,""BARRO"",23,""CEARÁ"",""NE"",""NORDESTE"",8084714.61,40564,1229849.87,1080,8109588.09,49948,864605.64,2093,4287,88,4361,86"
"202505,3143708,""MORRO DO PILAR"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3710786.63,20925,593976.03,724,3460052.05,12249,669408.07,2868,1618,82,1497,74"
"202308,3157252,""SANTA BÁRBARA DO LESTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",14855061.43,62707,7180526.91,3392,14685694.55,42063,5098220.4,10059,3302,184,3212,180"
"202012,4115457,""MARQUINHO"",41,""PARANÁ"",""SU"",""SUL"",362539.29,472,73712.65,24,299386.57,409,38521.46,28,148,10,151,10"
"202105,3301900,""ITABORAÍ"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",164541411.88,552491,76093090.99,35301,170277808.95,582405,108809684.58,36722,69162,3061,71821,2851"
"202306,3204500,""SANTA LEOPOLDINA"",32,""ESPÍRITO SANTO"",""SE"",""SUDESTE"",16355811.32,70502,10733908.31,5206,15776754.13,45698,11035851.18,13198,4271,187,4082,201"
"202212,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",3238230.06,9318,802283.86,723,2954273.33,7434,936268.44,1716,649,39,671,39"
"202311,3301207,""CARMO"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",29955187.97,196983,12993846.95,10655,30468931.16,127821,27526349.46,143477,8611,517,8392,492"
"202305,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",3393380.47,11216,914024.24,873,3529448.49,8165,996683.81,2115,717,40,729,38"
"202211,4117503,""PAIÇANDU"",41,""PARANÁ"",""SU"",""SUL"",75164883.03,302335,63890136.07,39089,83998520.08,235970,48545041.93,67677,19436,1560,20142,1523"
"202305,3159704,""SANTA ROSA DA SERRA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",5498797.74,20996,1771130.3,1216,6502608.62,13905,2596923.14,2415,1422,73,1366,80"
"202105,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",1316054,3749,259125.05,201,2292187.19,3763,123628.28,187,747,38,763,41"
"202305,3501202,""ÁLVARES FLORENCE"",35,""SÃO PAULO"",""SE"",""SUDESTE"",4677166.75,19704,1511377.02,1260,5202337.36,12994,1314821.22,2250,1375,79,1347,74"
"202303,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",15154598.15,71907,9492085.29,5785,16254746.01,51047,9004392.3,9562,4630,319,4544,296"
"202403,3552106,""SOCORRO"",35,""SÃO PAULO"",""SE"",""SUDESTE"",120083343.55,439308,90877491.6,54869,134489306.57,286083,87641940.49,204876,20993,2271,20695,2126"
"202404,2709400,""VIÇOSA"",27,""ALAGOAS"",""NE"",""NORDESTE"",50793996.36,389967,9377667.85,9975,49361077.74,240974,7979497.99,34842,12523,383,12693,359"
"202406,2925709,""PRESIDENTE JÂNIO QUADROS"",29,""BAHIA"",""NE"",""NORDESTE"",18385858.62,117732,3072094.31,3756,18708781.52,69376,2906486.88,14076,4887,185,4741,145"
"202107,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",1961270.42,5892,283112.18,234,4278444.62,5694,312025.88,269,1007,47,954,49"
"202501,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",24568428.65,106632,29823878.51,9826,22608128.56,55876,12798889.14,24219,4216,289,4092,287"
"202309,1301605,""FONTE BOA"",13,""AMAZONAS"",""NO"",""NORTE"",14000554.5,100059,4648975.03,1657,12778322.51,63463,4040469.58,2204,4929,91,4664,93"
"202410,2602308,""BONITO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",88105611.57,574383,25566921.41,17987,86659935.34,411800,18224028.98,63596,18360,645,18201,503"
"202301,4207205,""IMARUÍ"",42,""SANTA CATARINA"",""SU"",""SUL"",13702528.37,53602,4908892.01,4539,16421628.94,41035,5584704.36,7799,4020,275,3997,286"
"202110,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",8731727.12,22168,10981746.55,6384,10351857.09,19594,11520791.58,9148,1594,318,1561,312"
"202205,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",4947980.18,17743,903120.03,847,4976673.99,14660,921109.67,1431,1590,86,1535,82"
"202211,2413607,""SEVERIANO MELO"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",9008081.37,39965,1595130.27,1159,8587404.82,35682,2133994.96,3207,2325,66,2381,66"
"202409,1709005,""GOIATINS"",17,""TOCANTINS"",""NO"",""NORTE"",28278529.63,162651,6793003.01,6424,26190921.85,99999,5543598.34,17554,5063,173,4889,142"
"202111,2400802,""ANGICOS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",9428527.12,49659,2564229.69,1973,9298828.59,48035,2908089.63,5667,3883,159,3907,163"
"202203,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",2110109.28,5127,579247.33,410,2096241.28,3942,969260.24,869,544,32,525,37"
"202101,3157252,""SANTA BÁRBARA DO LESTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",903986.52,1635,174677.34,125,885707.69,1560,153269.15,110,473,32,500,35"
"202409,2914000,""IPIRÁ"",29,""BAHIA"",""NE"",""NORDESTE"",155195664.11,898322,36356786.78,29379,153617325.06,631767,33874811.24,86085,28864,1307,29078,1116"
"202104,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",2760559.46,4473,1229750.72,449,2860657.25,3594,949001.17,597,766,53,777,64"
"202411,2903235,""BARRO ALTO"",29,""BAHIA"",""NE"",""NORDESTE"",30533945.36,199277,3014908.2,5326,28287636.31,124074,3577067.6,16400,6607,155,6293,129"
"202103,2304277,""ERERÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",787284.39,2468,114466.24,110,809854.08,2570,78697.96,140,450,19,552,16"
"202310,2313401,""TIANGUÁ"",23,""CEARÁ"",""NE"",""NORDESTE"",168336220.51,939306,70468358.17,59579,166003335.99,711424,79052449.76,182279,35035,2042,34380,1893"
"202212,2302107,""BATURITÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",53374251.25,312041,14271541.75,15759,54495351.52,270736,14373967.13,44468,14018,560,14293,523"
"202102,2602308,""BONITO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",3623259.63,8496,1626147.41,668,3995105.66,9712,1043909.69,451,1806,94,2298,94"
"202211,3168309,""TAQUARAÇU DE MINAS"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",4027445.56,18366,1126963.25,1012,4700745.41,14833,1124096.68,2066,1440,84,1421,82"
"202310,2516201,""SOUSA"",25,""PARAÍBA"",""NE"",""NORDESTE"",169047204.97,877882,71056025.17,43442,164657135.7,653210,86945935.56,156650,31699,1624,31813,1522"
"202407,4315073,""PORTO VERA CRUZ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",2449442.6,10125,740411.29,572,2298673.63,4812,546088.98,1193,577,43,535,44"
"202206,2105427,""ITINGA DO MARANHÃO"",21,""MARANHÃO"",""NE"",""NORDESTE"",43082309.33,197105,18855020.47,7685,43549725.97,167360,23366758.64,22712,9207,308,9509,299"
"202504,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",24055754.15,100779,6053026.68,5099,22101758.23,54755,6331929.86,17131,2868,185,2786,180"
"202307,2602308,""BONITO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",50824234.85,307224,13385617.28,9003,50232922.35,228531,11149517.84,28077,13998,378,14386,364"
"202109,4319125,""SÃO MARTINHO DA SERRA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",1439363.54,3428,138746.62,144,1320410.47,2945,203404.02,686,505,24,434,32"
"202312,3546504,""SANTA ERNESTINA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",18455994.21,96370,4442121.21,5623,17364025.63,54618,4422356.61,13337,3531,162,3512,139"
"202201,2205524,""JÚLIO BORGES"",22,""PIAUÍ"",""NE"",""NORDESTE"",1796243.96,9984,538423.92,223,1805559.05,8955,357352.1,480,1040,22,1118,25"
"202208,4106803,""CRUZ MACHADO"",41,""PARANÁ"",""SU"",""SUL"",12980724.53,39530,4120917.7,3626,13061130.98,28365,5990697.51,7176,4077,272,3881,288"
"202101,4306700,""DONA FRANCISCA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",262908.79,748,29012.95,41,323615.6,605,22284.77,57,228,14,193,16"
"202108,3301900,""ITABORAÍ"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",229749053.19,903620,100357472.41,50301,244733577.51,889728,122619588.01,69511,88045,3739,88277,3582"
"202403,2914000,""IPIRÁ"",29,""BAHIA"",""NE"",""NORDESTE"",131459246.01,795356,36015315.8,23592,126591170.56,566213,33177146.76,68974,26677,1123,27176,1021"
"202210,3103801,""ARAPUÁ"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3523213.43,11317,1405714.07,983,3313386.99,7257,1133985.46,2036,900,84,823,82"
"202212,4207205,""IMARUÍ"",42,""SANTA CATARINA"",""SU"",""SUL"",14800745.58,59518,5620974.5,4599,18494048.11,45927,6259851.3,8586,4024,272,4013,289"
"202211,2210805,""SIMPLÍCIO MENDES"",22,""PIAUÍ"",""NE"",""NORDESTE"",13002163.71,75111,5380064.52,4118,12866655.63,61510,5878392.35,11280,4634,196,4770,205"
"202111,3104908,""BAEPENDI"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",12384548.83,28939,8512033.27,3738,12809141.71,27357,10591101.22,6608,3734,415,4101,442"
"202206,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",7765635.93,27357,1686416.74,2116,7413447.23,19693,1758737.83,5392,1948,114,1861,112"
"202110,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",1301206.08,2790,441061.16,282,1189161.28,2413,455717.79,497,403,25,409,23"
"202111,2210607,""SÃO RAIMUNDO NONATO"",22,""PIAUÍ"",""NE"",""NORDESTE"",27077204.67,110748,11845621.52,7079,27622433.68,100971,12718137.15,16411,8887,511,10142,531"
"202109,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",6425169.89,23973,4387777.02,2068,8020656.5,20413,4550042.98,2654,3011,214,2830,227"
"202204,4314704,""PLANALTO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",6021774.76,21013,3939038,2624,5442110.79,13904,4209266.39,6785,2467,300,2175,319"
"202102,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",3432486.36,7675,1423795.53,563,3573406.81,7602,1764991.27,746,1558,91,1775,103"
"202402,4101903,""ASSAÍ"",41,""PARANÁ"",""SU"",""SUL"",40040888.16,199407,10900023.92,11015,40872686.38,116309,11631174.56,32056,8499,497,8381,490"
"202201,3552106,""SOCORRO"",35,""SÃO PAULO"",""SE"",""SUDESTE"",51758066.7,120614,46804303.5,17806,58006358.53,106280,45420850.31,38125,13170,1431,13316,1420"
"202205,2702801,""FLEXEIRAS"",27,""ALAGOAS"",""NE"",""NORDESTE"",7601612.27,44259,1092479.3,1320,7879863.32,39503,921329.75,1689,3153,68,3486,57"
"202502,3164902,""SÃO SEBASTIÃO DO RIO VERDE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",5217933.51,22449,1575961.94,2332,4740725.06,13623,1467397.79,5482,1107,86,1044,85"
"202110,2709400,""VIÇOSA"",27,""ALAGOAS"",""NE"",""NORDESTE"",11392574.26,45397,1979432.41,2130,12432615.79,45775,1748352.74,3051,4685,178,5483,153"
"202201,2302107,""BATURITÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",25339570.92,120143,6851319.99,6328,25356203.38,116134,7038504.94,13550,9498,433,10233,408"
"202208,3306107,""VALENÇA"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",85672036.94,412694,80632123.44,25575,87819488.62,343567,41059175.98,59470,29505,1595,29506,1598"
"202203,3133402,""ITAPAGIPE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",18972844.22,49975,14023945.65,5249,18355008.91,35446,5343150.1,12050,4039,298,4016,309"
"202011,2709400,""VIÇOSA"",27,""ALAGOAS"",""NE"",""NORDESTE"",334219.64,1116,19677.69,11,334286.8,1146,2918.62,12,339,6,403,9"
"202109,2311355,""QUIXELÔ"",23,""CEARÁ"",""NE"",""NORDESTE"",7724916.91,22361,3435951.76,1027,8078005.34,22180,2154772.24,1044,2668,72,2810,70"
"202305,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",42905503.37,241231,8692441.36,6479,42378215.91,179654,13220842.35,24359,11150,296,10731,297"
"202209,3147808,""PASSA VINTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",1861189.91,8271,1134108.22,867,1780942.91,6838,880917.89,1511,709,46,688,44"
"202501,1506609,""SANTA MARIA DO PARÁ"",15,""PARÁ"",""NO"",""NORTE"",64193315.8,460262,37072067.77,28359,60674990.49,315896,37446695.46,107820,14086,570,13661,551"
"202402,2612109,""SALGADINHO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",9899605.1,62622,447049.01,580,9398484.46,49919,770149.05,1165,2597,35,2594,35"
"202305,2304277,""ERERÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",9138402.11,54471,10303443.17,1774,8967763.27,37667,8975061.71,6481,2408,67,2393,55"
"202109,3518206,""GUARARAPES"",35,""SÃO PAULO"",""SE"",""SUDESTE"",29764343.12,76844,10905361.6,8046,34047339.85,64928,14108739.64,13313,9313,679,9125,727"
"202304,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",1539781.45,20175,89070.33,133,1421141.76,12208,52709.33,157,774,12,785,10"
"202212,2201051,""ASSUNÇÃO DO PIAUÍ"",22,""PIAUÍ"",""NE"",""NORDESTE"",9063852.2,50141,1367503.52,1363,8661447.41,42529,991490.93,2590,2794,62,2722,50"
"202211,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",13270869,61029,7103598.02,5019,15692486,44765,7778780.36,7676,4325,295,4183,279"
"202101,3164902,""SÃO SEBASTIÃO DO RIO VERDE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",240395.54,383,103152.8,44,229426.18,348,131531.23,64,129,10,145,16"
"202406,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",72912176.06,532611,30831557.42,11228,76926401.26,345527,21233834.95,52142,14163,381,14403,337"
"202102,4101507,""ARAPONGAS"",41,""PARANÁ"",""SU"",""SUL"",52601933.98,91180,91702164.79,22282,60575588.9,91348,77764016.62,20901,18724,2847,20358,2995"
"202103,3107703,""BOM JESUS DO AMPARO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",1293585.44,3497,4398566.07,574,1571467.6,3618,1017789.4,612,688,79,754,89"
"202103,3104908,""BAEPENDI"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",4875236.87,8567,2691012.49,1421,5629187.45,9848,2487614.1,1840,1761,234,2134,265"
"202109,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",6195220.97,12569,3602601.91,1229,5158541.32,11127,4072801.59,1532,1772,118,1756,112"
"202201,2103109,""CEDRAL"",21,""MARANHÃO"",""NE"",""NORDESTE"",4274870.1,26242,307613.79,306,4320799.07,23358,149609.09,893,2317,34,2457,37"
"202505,3105608,""BARBACENA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",186518523.04,802198,64820646.47,51176,184042181.05,503487,60608300.22,171400,71841,5162,65931,4909"
"202309,4315073,""PORTO VERA CRUZ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",1891301.09,6698,422149.28,281,1740523.93,3509,417075.16,835,498,31,466,39"
"202204,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",2034277.77,5241,584704.32,447,1941315.49,4359,777930.39,948,509,34,529,36"
"202406,3506904,""BOFETE"",35,""SÃO PAULO"",""SE"",""SUDESTE"",25565783.46,144462,163227176.25,12188,26209409.24,86079,109929073.43,23327,5688,458,5524,418"
"202110,3546504,""SANTA ERNESTINA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",4790207.84,17155,933486.58,1205,4824290.27,14206,833371.05,1854,1991,99,1964,94"
"202110,3104908,""BAEPENDI"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",11510202.28,26773,7195331.35,3454,12583850.55,26483,8628380.42,5822,3653,408,3993,435"
"202409,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",19464702.64,82383,7669856.51,4989,18538704.66,47177,5750479.53,14393,2769,183,2682,154"
"202408,2614857,""TAMANDARÉ"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",61625348.06,505930,41952874.83,34783,61901370.3,340303,34040631.64,105721,12781,812,12792,723"
"202403,1502905,""CURUÇÁ"",15,""PARÁ"",""NO"",""NORTE"",55474508.98,562465,14065912.6,14487,52775696.53,384556,13168697.65,41411,17032,344,16744,335"
"202410,2309805,""PACOTI"",23,""CEARÁ"",""NE"",""NORDESTE"",28208772.29,211657,2925706.63,6312,28037284.57,148323,3398353.4,21289,6737,243,6631,185"
"202411,2613909,""SERRA TALHADA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",281421405.46,1821873,120211226.72,81095,271943746.69,1248721,125960174.18,392726,49374,2401,48272,2238"
"202402,5216809,""PETROLINA DE GOIÁS"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",30430858.18,92416,13648381.51,8511,33329249.52,62486,13933902.47,20533,4032,295,4084,280"
"202312,2701704,""CAPELA"",27,""ALAGOAS"",""NE"",""NORDESTE"",28307785.42,236158,5937309.38,4345,29368668.42,149496,2888288.14,12536,7447,180,7643,156"
"202301,3105608,""BARBACENA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",232012859.1,832077,94151904.82,57063,233262626.24,639473,88093611.66,148364,58638,3926,57885,3691"
"202503,1703057,""BANDEIRANTES DO TOCANTINS"",17,""TOCANTINS"",""NO"",""NORTE"",11235846.95,71567,2331141.28,3574,9598219.54,37883,6022855.02,11847,1763,67,1730,60"
"202504,2920205,""MALHADA"",29,""BAHIA"",""NE"",""NORDESTE"",40204408.89,301896,5285888.17,4573,37413310.36,178240,4598229.34,15621,8757,186,8493,179"
"202103,2210805,""SIMPLÍCIO MENDES"",22,""PIAUÍ"",""NE"",""NORDESTE"",1557659.99,5663,951712.25,334,1500579.53,6006,642444.22,392,1070,53,1293,67"
"202105,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",5181088.67,13380,5340465.41,3457,6244583.13,13762,7231529.79,5342,1319,264,1305,268"
"202107,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",2157100.63,6115,918483.47,696,2359412.84,5225,944480.02,884,790,60,803,63"
"202203,3157252,""SANTA BÁRBARA DO LESTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",5976537.79,21018,2844250.01,1466,5709339.55,17795,1586492.09,2683,2029,129,2086,119"
"202111,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",3054948.34,9671,636265.06,486,3346333.21,8275,662020.01,781,1175,54,1152,57"
"202504,4122909,""SALTO DO ITARARÉ"",41,""PARANÁ"",""SU"",""SUL"",14509949.39,88566,11394454.04,4333,15092183.47,48287,8280513.35,13639,2636,148,2536,144"
"202401,2311355,""QUIXELÔ"",23,""CEARÁ"",""NE"",""NORDESTE"",30149359.25,150828,8455935.83,4057,28968361.95,110609,5977232.21,14508,6456,153,6325,142"
"202207,4107702,""FÊNIX"",41,""PARANÁ"",""SU"",""SUL"",6055482.03,19947,2414149.47,1705,5653825.71,16194,1693931.69,2986,1636,100,1633,94"
"202206,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",10442455.45,30013,4678344.64,2564,10825406.7,22600,4236111.26,5025,2531,166,2548,160"
"202401,2914000,""IPIRÁ"",29,""BAHIA"",""NE"",""NORDESTE"",125458802.8,699257,31354093.38,22252,122925944.59,495995,41245262.43,60893,26029,1130,26360,991"
"202504,2207850,""PAVUSSU"",22,""PIAUÍ"",""NE"",""NORDESTE"",10978296.07,91344,1485583.43,2135,10169873.73,55556,1975458.86,5560,1972,59,1934,56"
"202110,3513702,""DESCALVADO"",35,""SÃO PAULO"",""SE"",""SUDESTE"",28267485.51,83214,22797145.74,10875,29839426.32,71204,23728967.99,16810,10108,947,9773,976"
"202212,2505105,""CUITÉ"",25,""PARAÍBA"",""NE"",""NORDESTE"",25857270.77,146354,7059657.34,6203,26453936.48,125566,7119546.99,20751,7568,257,7805,238"
"202205,2201051,""ASSUNÇÃO DO PIAUÍ"",22,""PIAUÍ"",""NE"",""NORDESTE"",5877374.77,30238,1060730.62,834,5484151.21,26772,545502.97,1227,2218,56,2193,40"
